"A16.4";"Larinks, trakea ve bronş tüberkülozu, bakteriyolojik ya da histolojik tanı konulmamış";;;;;;;"4";;;
"A16.5";"Tüberküloz plörezi, bakteriyolojik ya da histolojik tanı konulmamış";;;;;;;"4";;;
"A16.7";"Primer solunum yolları tüberkülozu, bakteriyolojik ya da histolojik tanı konulmamış";;;;;;;"4";;;
"A16.8";"Primer solunum yolları diğer tüberkülozu, bakteriyolojik ya da histolojik tanı konulmamış";;;;;;;"4";;;
"A16.9";"Solunum yolları tüberkülozu, bakteriyolojik ya da histolojik tanı konulmamış";;;;;;;"4";;;
"A17";"Sinir sistemi tüberkülozu";;;;;;;"4";;;
"A17.0";"Tüberküloz menenjit (G01*)";;;;;;;"4";;;
"A17.1";"Menenjial tüberkülom (G07*)";;;;;;;"4";;;
"A17.8";"Sinir sisteminin tüberkülozu, diğer";;;;;;;"4";;;
"A17.9";"Sinir sistemi tüberkülozu, tanımlanmamış (G99.8*)";;;;;;;"4";;;
"A18";"Organların tüberkülozu, diğer";;;;;;;"3";;;
"A18.0";"Kemik ve eklem tüberkülozu";;;;;;;"4";;;
"A18.1";"Ürogenital sistem tüberkülozu";;;;;;;"4";;;
"A18.2";"Tüberküloz periferik lenfadenopati";;;;;;;"4";;;
"A18.3";"Bağırsak, periton ve mezenterik lenf bezi tüberkülozu";;;;;;;"4";;;
"A18.4";"Deri ve derialtı dokusu tüberkülozu";;;;;;;"4";;;
"A18.5";"Göz tüberkülozu";;;;;;;"4";;;
"A18.6";"Kulak tüberkülozu";;;;;;;"4";;;
"A18.7";"Adrenal bezlerin tüberkülozu (E35.1*)";;;;;;;"4";;;
"A18.8";"Tüberküloz, diğer tanımlanmış organların";;;;;;;"4";;;
"A19";"Miliyer tüberküloz";;;;;;;"3";;;
"A19.0";"Akut miliyer tüberküloz, tanımlanmış tek bir yerin";;;;;;;"4";;;
"A19.1";"Akut miliyer tüberküloz, birden fazla yerin";;;;;;;"4";;;
"A19.2";"Akut miliyer tüberküloz, tanımlanmamış";;;;;;;"4";;;
"A19.8";"Miliyer diğer tüberkülozlar";;;;;;;"4";;;
"A19.9";"Miliyer tüberküloz, tanımlanmamış";;;;;;;"4";;;
"A20";"Veba";;;;;;;"3";;;
"A20.0";"Bubonik veba";;;;;;;"4";;;
"A20.1";"Selülokutanöz veba";;;;;;;"4";;;
"A20.2";"Pnömonik veba";;;;;;;"4";;;
"A20.3";"Veba menenjiti";;;;;;;"4";;;
"A20.7";"Septisemik veba";;;;;;;"4";;;
"A20.8";"Veba, diğer formları";;;;;;;"4";;;
"A20.9";"Veba, tanımlanmamış";;;;;;;"4";;;
"A21";"Tularemi";;;;;;;"3";;;
"A21.0";"Ülseroglandüler tularemi";;;;;;;"4";;;
"A21.1";"Oküloglandüler tularemi";;;;;;;"4";;;
"A21.2";"Pulmoner tularemi";;;;;;;"4";;;
"A21.3";"Gastrointestinal tularemi";;;;;;;"4";;;
"A21.7";"Yaygın tularemi";;;;;;;"4";;;
"A21.8";"Tularemi, diğer formları";;;;;;;"4";;;
"A21.9";"Tularemi, tanımlanmamış";;;;;;;"4";;;
"A22";"Şarbon";;;;;;;"3";;;
"A22.0";"Deri şarbonu";;;;;;;"4";;;
"A22.1";"Pulmoner şarbon";;;;;;;"4";;;
"A22.2";"Gastrointestinal şarbon";;;;;;;"4";;;
"A22.7";"Şarbon septisemisi";;;;;;;"4";;;
"A22.8";"Şarbon türleri, diğer";;;;;;;"4";;;
"A22.9";"Şarbon, tanımlanmamış";;;;;;;"4";;;
"A23";"Bruselloz";;;;;;;"3";;;
"A23.0";"Bruselloz, Brucella melitensise bağlı";;;;;;;"4";;;
"A23.1";"Bruselloz, Brucella abortusa bağlı";;;;;;;"4";;;
"A23.2";"Bruselloz, Brucella suise bağlı";;;;;;;"4";;;
"A23.3";"Bruselloz, Brucella canise bağlı";;;;;;;"4";;;
"A23.8";"Bruselloz, diğer";;;;;;;"4";;;
"A23.9";"Bruselloz, tanımlanmamış";;;;;;;"4";;;
"A24";"Ruam ve melioidoz";;;;;;;"3";;;
"A24.0";"Ruam";;;;;;;"4";;;
"A24.1";"Akut ve fulminan melioidoz";;;;;;;"4";;;
"A24.2";"Subakut ve kronik melioidoz";;;;;;;"4";;;
"A24.3";"Melioidozlar, diğer";;;;;;;"4";;;
"A24.4";"Melioidoz, tanımlanmamış";;;;;;;"4";;;
"A25";"Sıçan ısırığı ateşi";;;;;;;"3";;;
"A25.0";"Spirilloz";;;;;;;"4";;;
"A25.1";"Streptobasilloz";;;;;;;"4";;;
"A25.9";"Sıçan ısırığı ateşi, tanımlanmamış";;;;;;;"4";;;
"A26";"Erizipeloid";;;;;;;"3";;;
"A26.0";"Kutanöz erizipeloid";;;;;;;"4";;;
"A26.7";"Erysipelothrix septisemisi";;;;;;;"4";;;
"A26.8";"Erizipeloid, diğer formları";;;;;;;"4";;;
"A26.9";"Erizipeloid, tanımlanmamış";;;;;;;"4";;;
"A27";"Leptospiroz";;;;;;;"3";;;
"A27.0";"İkterohemorajik leptospiroz";;;;;;;"4";;;
"A27.8";"Leptospiroz türleri, diğer formları";;;;;;;"4";;;
"A27.9";"Leptospiroz, tanımlanmamış";;;;;;;"4";;;
"A28";"Zoonotik bakteriyel diğer hastalıklar, başka yerde sınıflanmamış";;;;;;;"3";;;
"A28.0";"Pastörelloz";;;;;;;"4";;;
"A28.1";"Kedi tırmığı hastalığı";;;;;;;"4";;;
"A28.2";"Ekstraintestinal yersinioz";;;;;;;"4";;;
"A28.8";"Zoonotik diğer bakteriyel hastalıklar tanımlanmış, başka yerde sınıflanmamış";;;;;;;"4";;;
"A28.9";"Zoonotik bakteriyel hastalık, tanımlanmamış";;;;;;;"4";;;
"A30";"Lepra [Hansen hastalığı]";;;;;;;"3";;;
"A30.0";"Belirsiz lepra";;;;;;;"4";;;
"A30.1";"Tüberküloid lepra";;;;;;;"4";;;
"A30.2";"Sınırda tüberküloid lepra";;;;;;;"4";;;
"A30.3";"Sınırda lepra";;;;;;;"4";;;
"A30.4";"Sınırda lepramatöz lepra";;;;;;;"4";;;
"A30.5";"Lepramatöz lepra";;;;;;;"4";;;
"A30.8";"Lepra, diğer formları";;;;;;;"4";;;
"A30.9";"Lepra, tanımlanmamış";;;;;;;"4";;;
"A31";"Diğer Mikobakteri türlerine bağlı enfeksiyon";;;;;;;"3";;;
"A31.0";"Pulmoner mikobakteri enfeksiyonu";;;;;;;"4";;;
"A31.1";"Kutanöz mikobakteri enfeksiyonu";;;;;;;"4";;;
"A31.8";"Mikobakteri enfeksiyonları, diğer";;;;;;;"4";;;
"A31.9";"Mikobakteri enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A32";"Listerioz";;;;;;;"3";;;
"A32.0";"Kutanöz listerioz";;;;;;;"4";;;
"A32.1";"Listeria menenjiti ve meningoensefaliti";;;;;;;"4";;;
"A32.7";"Listeria septisemisi";;;;;;;"4";;;
"A32.8";"Listerioz, diğer formları";;;;;;;"4";;;
"A32.9";"Listerioz, tanımlanmamış";;;;;;;"4";;;
"A33";"Yenidoğan tetanozu";;;;;;;"3";;;
"A34";"Gebelik tetanozu";;;;;;;"3";;;
"A35";"Tetanoz, diğer";;;;;;;"3";;;
"A36";"Difteri";;;;;;;"3";;;
"A36.0";"Faringeal difteri";;;;;;;"4";;;
"A36.1";"Nazofaringeal difteri";;;;;;;"4";;;
"A36.2";"Laringeal difteri";;;;;;;"4";;;
"A36.3";"Kutanöz difteri";;;;;;;"4";;;
"A36.8";"Difteri, diğer";;;;;;;"4";;;
"A36.9";"Difteri, tanımlanmamış";;;;;;;"4";;;
"A37";"Boğmaca";;;;;;;"3";;;
"A37.0";"Boğmaca, Bordetella pertussise bağlı";;;;;;;"4";;;
"A37.1";"Boğmaca, Bordetella parapertussise bağlı";;;;;;;"4";;;
"A37.8";"Boğmaca, diğer Bordotella türlerine bağlı";;;;;;;"4";;;
"A37.9";"Boğmaca, tanımlanmamış";;;;;;;"4";;;
"A38";"Kızıl";;;;;;;"3";;;
"A39";"Meningokok enfeksiyonu";;;;;;;"3";;;
"A39.0";"Meningokoksik menenjit (G0.1*)";;;;;;;"4";;;
"A39.1";"Waterhouse-Friderichsen sendromu (E35.1*)";;;;;;;"4";;;
"A39.2";"Akut meningokoksemi";;;;;;;"4";;;
"A39.3";"Kronik meningokoksemi";;;;;;;"4";;;
"A39.4";"Meningokoksemi, tanımlanmamış";;;;;;;"4";;;
"A39.5";"Meningokoksik kalp hastalığı";;;;;;;"4";;;
"A39.8";"Meningokoksik diğer enfeksiyonlar";;;;;;;"4";;;
"A39.9";"Meningokok enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A40";"Streptokok septisemi";;;;;;;"3";;;
"A40.0";"Septisemi, A grubu streptokoklara bağlı";;;;;;;"4";;;
"A40.1";"Septisemi, B grubu streptokoklara bağlı";;;;;;;"4";;;
"A40.2";"Septisemi, D grubu streptokoklara bağlı";;;;;;;"4";;;
"A40.3";"Septisemi, Streptococcus pneumoniae";;;;;;;"4";;;
"A40.8";"Streptokoksik septisemi, diğer";;;;;;;"4";;;
"A40.9";"Streptokoksik septisemi, tanımlanmamış";;;;;;;"4";;;
"A41";"Septisemiler, diğer";;;;;;;"3";;;
"A41.0";"Septisemi, Staphylococcus aureus";;;;;;;"4";;;
"A41.1";"Septisemi, diğer tanımlanmış Staphylococcus";;;;;;;"4";;;
"A41.2";"Septisemi, tanımlanmamış stafilokoklara bağlı";;;;;;;"4";;;
"A41.3";"Septisemi, Haemophilus influenzaya bağlı";;;;;;;"4";;;
"A41.4";"Septisemi, anaeorob bakterilere bağlı";;;;;;;"4";;;
"A41.5";"Septisemi, diğer Gram-negatif organizmalara bağlı";;;;;;;"4";;;
"A41.8";"Septisemi, diğer tanımlanmış";;;;;;;"4";;;
"A41.9";"Septisemi, tanımlanmamış";;;;;;;"4";;;
"A42";"Aktinomikoz";;;;;;;"3";;;
"A42.0";"Pulmoner aktinomikoz";;;;;;;"4";;;
"A42.1";"Abdominal aktinomikoz";;;;;;;"4";;;
"A42.2";"Servikofasiyal aktinomikoz";;;;;;;"4";;;
"A42.7";"Aktinomikotik septisemi";;;;;;;"4";;;
"A42.8";"Aktinomikoz, diğer formları";;;;;;;"4";;;
"A42.9";"Aktinomikoz, tanımlanmamış";;;;;;;"4";;;
"A43";"Nokardiyoz";;;;;;;"3";;;
"A43.0";"Pulmoner nokardiyoz";;;;;;;"4";;;
"A43.1";"Kutanöz nokardiyoz";;;;;;;"4";;;
"A43.8";"Nokardiyoz, diğer formları";;;;;;;"4";;;
"A43.9";"Nokardiyoz, tanımlanmamış";;;;;;;"4";;;
"A44";"Bartonelloz";;;;;;;"3";;;
"A44.0";"Sistemik bartonelloz";;;;;;;"4";;;
"A44.1";"Kutanöz ve mükokutanöz bartonelloz";;;;;;;"4";;;
"A44.8";"Bartonelloz, diğer formları";;;;;;;"4";;;
"A44.9";"Bartonelloz, tanımlanmamış";;;;;;;"4";;;
"A46";"Erizipel";;;;;;;"3";;;
"A48";"Bakteriyel diğer hastalıklar, başka yerde sınıflanmamış";;;;;;;"3";;;
"A48.0";"Gazlı gangren";;;;;;;"4";;;
"A48.1";"Lejyoner hastalığı";;;;;;;"4";;;
"A48.2";"Lejyoner hastalığı, pnömonik olmayan [Pontiac ateşi]";;;;;;;"4";;;
"A48.3";"Toksik şok sendromu";;;;;;;"4";;;
"A48.4";"Brezilya purpurik ateşi";;;;;;;"4";;;
"A48.8";"Bakteriyel hastalıklar, diğer tanımlanmış";;;;;;;"4";;;
"A49";"Bakteriyel enfeksiyon, tanımlanmamış bölgelerin";;;;;;;"3";;;
"A49.0";"Stafilokok enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A49.1";"Streptokok enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A49.2";"Haemophilus influenzae enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A49.3";"Mikoplazma enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A49.8";"Bakteriyel enfeksiyonlar, tanımlanmamış bölgelerdeki diğer";;;;;;;"4";;;
"A49.9";"Bakteriyel enfeksiyon, tanımlanmamış";;;;;;;"4";;;
"A50";"Konjenital sifiliz";;;;;;;"3";;;
"A50.0";"Erken konjenital sifiliz, semptomatik";;;;;;;"4";;;
"A50.1";"Erken konjenital sifiliz, latent";;;;;;;"4";;;
"A50.2";"Erken konjenital sifiliz, tanımlanmamış";;;;;;;"4";;;
"A50.3";"Geç konjenital sifilitik okülopati";;;;;;;"4";;;
"A50.4";"Geç konjenital nörosifiliz [juvenil nörosifiliz]";;;;;;;"4";;;
"A50.5";"Geç diğer konjenital sifilizler, semptomatik";;;;;;;"4";;;
"A50.6";"Geç konjenital sifiliz, latent";;;;;;;"4";;;
"A50.7";"Geç konjenital sifiliz, tanımlanmamış";;;;;;;"4";;;
"A50.9";"Konjenital sifiliz, tanımlanmamış";;;;;;;"4";;;
"A51";"Erken sifiliz";;;;;;;"3";;;
"A51.0";"Primer genital sifiliz";;;;;;;"4";;;
"A51.1";"Primer anal sifiliz";;;;;;;"4";;;
"A51.2";"Primer sifiliz, diğer bölgelerde";;;;;;;"4";;;
"A51.3";"Sekonder sifiliz, deri ve muköz membranlarda";;;;;;;"4";;;
"A51.4";"Sekonder sifiliz, diğer";;;;;;;"4";;;
"A51.5";"Erken sifiliz, latent";;;;;;;"4";;;
"A51.9";"Erken sifiliz, tanımlanmamış";;;;;;;"4";;;
"A52";"Geç sifiliz";;;;;;;"3";;;
"A52.0";"Kardiyovasküler sifiliz";;;;;;;"4";;;
"A52.1";"Nörosifiliz, semptomatik";;;;;;;"4";;;
"A52.2";"Nörosifiliz, asemptomatik";;;;;;;"4";;;
"A52.3";"Nörosifiliz, tanımlanmamış";;;;;;;"4";;;
"A52.7";"Semptomatik geç sifiliz, diğer";;;;;;;"4";;;
"A52.8";"Geç sifiliz, latent";;;;;;;"4";;;
"A52.9";"Geç sifiliz, tanımlanmamış";;;;;;;"4";;;
"A53";"Sifiliz, diğer ve tanımlanmamış";;;;;;;"3";;;
"A53.0";"Latent sifiliz, erken ya da geç olarak tanımlanmamış";;;;;;;"4";;;
"A53.9";"Sifiliz, tanımlanmamış";;;;;;;"4";;;
"A54";"Gonokok enfeksiyonu";;;;;;;"3";;;
"A54.0";"Gonokok enfeksiyonu, alt ürogenital yollarda periüretral ya da aksesuar bez apsesi yok";;;;;;;"4";;;
"A54.1";"Gonokok enfeksiyonu, alt ürogenital yollarda periüretral ya da aksesuar";;;;;;;"4";;;
"A54.2";"Gonokoksik pelviperitonit ve diğer gonokoksik ürogenital enfeksiyonlar";;;;;;;"4";;;
"A54.3";"Gonokoksik göz enfeksiyonu";;;;;;;"4";;;
"A54.4";"Gonokok enfeksiyonu, kas-iskelet sistemi";;;;;;;"4";;;
"A54.5";"Gonokoksik farenjit";;;;;;;"4";;;
"A54.6";"Anüs ve rektumun gonokok enfeksiyonu";;;;;;;"4";;;
"A54.8";"Gonokok enfeksiyonları, diğer";;;;;;;"4";;;
"A54.9";"Gonokok enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A55";"Klamidyal lenfogranüloma (venereum)";;;;;;;"3";;;
"A56";"Cinsel yolla bulaşan diğer klamidyal hastalıklar";;;;;;;"3";;;
"A56.0";"Alt ürogenital yolda klamidya enfeksiyonu";;;;;;;"4";;;
"A56.1";"Pelviperiton ve diğer ürogenital organ klamidya enfeksiyonu";;;;;;;"4";;;
"A56.2";"Klamidya enfeksiyonu, ürogenital yol tanımlanmamış";;;;;;;"4";;;
"A56.3";"Anüs ve rektumun klamidya enfeksiyonu";;;;;;;"4";;;
"A56.4";"Farinksin klamidya enfeksiyonu";;;;;;;"4";;;
"A56.8";"Klamidya enfeksiyonu, diğer bölgelerde, cinsel yolla bulaşan";;;;;;;"4";;;
"A57";"Şankroid";;;;;;;"3";;;
"A58";"Granüloma inguinale";;;;;;;"3";;;
"A59";"Trikomoniaz";;;;;;;"3";;;
"A59.0";"Ürogenital trikomoniaz";;;;;;;"4";;;
"A59.8";"Trikomoniaz, diğer bölgelerde";;;;;;;"4";;;
"A59.9";"Trikomoniaz, tanımlanmamış";;;;;;;"4";;;
"A60";"Anogenital herpes virüs [herpes simpleks] enfeksiyonu";;;;;;;"3";;;
"A60.0";"Herpes virüs enfeksiyonu, genital bölgeler ve ürogenital yollarda";;;;;;;"4";;;
"A60.1";"Perianal deri ve rektumun herpes virüs enfeksiyonu";;;;;;;"4";;;
"A60.9";"Anogenital herpes virüs enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A63";"Cinsel temasla bulaşan diğer hastalıklar, başka yerde sınıflanmamış";;;;;;;"3";;;
"A63.0";"Anogenital (veneryal) Siğiller";;;;;;;"4";;;
"A63.8";"Cinsel temasla bulaşan hastalıklar, diğer tanımlanmış";;;;;;;"4";;;
"A64";"Cinsel yolla bulaşan hastalık, tanımlanmamış";;;;;;;"3";;;
"A65";"Zührevi olmayan sifiliz";;;;;;;"3";;;
"A66";"Yaws";;;;;;;"3";;;
"A66.0";"Yaws başlangıç lezyonları";;;;;;;"4";;;
"A66.1";"Multipl papillomlar ve ıslak crab yaws";;;;;;;"4";;;
"A66.2";"Yaws, diğer erken deri lezyonları";;;;;;;"4";;;
"A66.3";"Yaws hiperkeratozu";;;;;;;"4";;;
"A66.4";"Yaws gumma ve ülserleri";;;;;;;"4";;;
"A66.5";"Gangosa";;;;;;;"4";;;
"A66.6";"Yaws, kemik ve eklem lezyonları";;;;;;;"4";;;
"A66.7";"Yaws, diğer şekilleri";;;;;;;"4";;;
"A66.8";"Latent yaws";;;;;;;"4";;;
"A66.9";"Yaws, tanımlanmamış";;;;;;;"4";;;
"A67";"Pinta [carate]";;;;;;;"3";;;
"A67.0";"Primer pinta lezyonları";;;;;;;"4";;;
"A67.1";"Pinta ara dönem lezyonları";;;;;;;"4";;;
"A67.2";"Pinta geç lezyonları";;;;;;;"4";;;
"A67.3";"Pinta karışık lezyonları";;;;;;;"4";;;
"A67.9";"Pinta, tanımlanmamış";;;;;;;"4";;;
"A68";"Nükseden ateşler";;;;;;;"3";;;
"A68.0";"Nükseden ateş, bitle taşınan";;;;;;;"4";;;
"A68.1";"Nükseden ateş, kene ile taşınan";;;;;;;"4";;;
"A68.9";"Nükseden ateş, tanımlanmamış";;;;;;;"4";;;
"A69";"Spiroketal diğer enfeksiyonları";;;;;;;"3";;;
"A69.0";"Nekrotizan ülseratif stomatit";;;;;;;"4";;;
"A69.1";"Vincent enfeksiyonları, diğer";;;;;;;"4";;;
"A69.2";"Lyme hastalığı";;;;;;;"4";;;
"A69.8";"Spiroket enfeksiyonları, diğer tanımlanmış";;;;;;;"4";;;
"A69.9";"Spiroket enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A70";"Klamidya psittaci enfeksiyonu";;;;;;;"3";;;
"A71";"Trahom";;;;;;;"3";;;
"A71.0";"Trahom başlangıç dönemi";;;;;;;"4";;;
"A71.1";"Trahom aktif dönemi";;;;;;;"4";;;
"A71.9";"Trahom, tanımlanmamış";;;;;;;"4";;;
"A74";"Klamidyal diğer hastalıklar";;;;;;;"3";;;
"A74.0";"Klamidya konjonktiviti (H13.1*)";;;;;;;"4";;;
"A74.8";"Klamidya hastalıkları, diğer";;;;;;;"4";;;
"A74.9";"Klamidya enfeksiyonu, tanımlanmamış";;;;;;;"4";;;
"A75";"Tifüs";;;;;;;"3";;;
"A75.0";"Tifüs, Rickettsia prowazekiiye bağlı epidemik bitle taşınan";;;;;;;"4";;;
"A75.1";"Nükseden tifüs [Brill hastalığı]";;;;;;;"4";;;
"A75.2";"Tifüs, Rickettsia typhiye bağlı";;;;;;;"4";;;
"A75.3";"Tifüs, Rickettsia tsutsugamushiye bağlı";;;;;;;"4";;;
"A75.9";"Tifüs, tanımlanmamış";;;;;;;"4";;;
"A77";"Benekli humma [kene ile taşınan riketsiyozlar]";;;;;;;"3";;;
"A77.0";"Benekli humma, Ricketsia ricketsii'ye bağlı";;;;;;;"4";;;
"A77.1";"Benekli humma, Rickettsia conorii'ye bağlı";;;;;;;"4";;;
"A77.2";"Benekli humma, Rickettsia sibericaya bağlı";;;;;;;"4";;;
"A77.3";"Benekli humma, Rickettsia australise bağlı";;;;;;;"4";;;
"A77.8";"Benekli hummalar, diğer";;;;;;;"4";;;
"A77.9";"Benekli humma, tanımlanmamış";;;;;;;"4";;;
"A78";"Q ateşi";;;;;;;"3";;;
"A79";"Riketsiyal diğer enfeksiyonlar";;;;;;;"3";;;
"A79.0";"Siper ateşi";;;;;;;"4";;;
