"2.42";"SUSTITUCION DE DERIVACION VENTRICULAR";;;;;"4";
"2.43";"EXTRACCION DE DERIVACION VENTRICULAR";;;;;"4";
"2.91";"LISIS DE ADHERENCIAS CORTICALES";;;;;"4";
"2.92";"REPARACION CEREBRAL";;;;;"4";
"2.93";"IMPLANTACION DE NEUROESTIMULADOR INTRACRANEAL";;;;;"4";
"2.94";"COLOCACION O SUSTITUCION DE COMPAS O DE HALO CRANEAL";;;;;"4";
"2.95";"EXTRACCION DE COMPAS O HALO CRANEAL";;;;;"4";
"2.96";"INSERCION DE ELECTRODOS ESFENOIDALES";;;;;"4";
"2.99";""OTRA OPERACION SOBRE CRANEO,CEREBRO Y MENINGES CEREBRALES"";;;;;"4";
"3.01";"EXTRACCION DE CUERPO EXTRAÑO DEL CANAL ESPINAL";;;;;"4";
"3.02";"REAPERTURA DE SITIO DE LAMINECTOMIA";;;;;"4";
"3.09";"OTRA EXPLORACION Y DESCOMPRESION DEL CANAL ESPINAL";;;;;"4";
"3.10";"DIVISION DE RAIZ DE NERVIO INTRAESPINAL";;;;;"4";
"3.21";"CORDOTOMIA PERCUTANEA";;;;;"4";
"3.29";"OTRA CORDOTOMIA";;;;;"4";
"3.31";"PUNCION ESPINAL";;;;;"4";
"3.32";"BIOPSIA DE MEDULA ESPINAL O MENINGES ESPINALES";;;;;"4";
"3.39";"OTROS PROCED.DIAGN.SOBRE LA MEDUL.ESPIN.Y ESTRUC.DEL CANAL E";;;;;"4";
"3.40";"EXCISION O DESTRUCCION LESION MEDULA ESPINAL/MENINGES ESPINA";;;;;"4";
"3.51";"REPARACION DE MENINGOCELE ESPINAL";;;;;"4";
"3.52";"REPARACION DE MIELOMENINGOCELE ESPINAL";;;;;"4";
"3.53";"REPARACION DE FRACTURA VERTEBRAL";;;;;"4";
"3.59";"OTRAS OPER. DE REPAR. Y PLASTIC. SOBRE ESTRUC. DEL CANAL ESP";;;;;"4";
"3.60";"LISIS DE ADHERENCIAS MEDULA ESPINAL Y RAICES NERVIOS ESPINAL";;;;;"4";
"3.71";"DERIVACION SUBARACNOIDE-PERITONEAL ESPINAL";;;;;"4";
"3.72";"DERIVACION SUBARACNOIDE-URETERAL ESPINAL";;;;;"4";
"3.79";"OTRA DERIVACION DE TECA ESPINAL";;;;;"4";
"3.80";"INYECCION DE AGENTE DESTRUCTIVO EN EL CANAL ESPINAL";;;;;"4";
"3.90";"INSERCION CETETER COND.ESPINAL PARA INF.SUST.TERAP.Y PALIATI";;;;;"4";
"3.91";"INYECCION DE ANESTESICO EN CANAL ESPINAL PARA ANALGESIA";;;;;"4";
"3.92";"INYECCION DE OTRO AGENTE EN CANAL ESPINAL";;;;;"4";
"3.93";"COLOCACION O SUSTITUCION DE NEUROESTIMULADOR ESPINAL";;;;;"4";
"3.94";"EXTRACCION DE NEUROESTIMULADOR ESPINAL";;;;;"4";
"3.95";"PARCHE HEMATICO ESPINAL";;;;;"4";
"3.96";"DENERVACION PERCUTANEA DE FACETA";;;;;"4";
"3.97";"REVISION DE DERIVACION DE TECA ESPINAL";;;;;"4";
"3.98";"EXTRACCION DE DERIVACION DE TECA ESPINAL";;;;;"4";
"3.99";"OTRAS OPERACIONES SOBRE MEDULA ESPINAL NCOC";;;;;"4";
"4.01";"EXCISION DE NEUROMA ACUSTICO";;;;;"4";
"4.02";"SECCION DE NERVIO TRIGEMINO";;;;;"4";
"4.03";"SECCION APLASTAMIENTO DE OTROS NERVIOS CRANEALES Y PERIFERIC";;;;;"4";
"4.04";"OTRAS INCISIONES DE NERVIOS CRANEALES Y PERIFERICOS";;;;;"4";
"4.05";"GANGLIONECTOMIA DE GASSER";;;;;"4";
"4.06";"OTRAS GANGLIONECTOMIAS CRANEALES O PERIFERICAS";;;;;"4";
"4.07";"OTRAS EXCISIONES O EVULSIONES DE NERVIOS CRANEALES O PERIFER";;;;;"4";
"4.11";"BIOPSIA PERCUTANEA DE NERVIO O GANGLIO CRANEAL O SIMPATICO";;;;;"4";
"4.12";"BIOPSIA ABIERTA DE NERVIO O GANGLIO CRANEAL O PERIFERICO";;;;;"4";
"4.19";"OTROS PROC. DIAGN. SOBRE NERVIOS Y GANGLIOS CRANEALES Y PERI";;;;;"4";
"4.20";"DESTRUCCION DE NERVIOS CRANEALES Y PERIFERICOS";;;;;"4";
"4.30";"SUTURA DE NERVIOS CRANEALES Y PERIFERICOS";;;;;"4";
"4.41";"DECOMPRESION DE RAIZ DE NERVIO TRIGEMINO";;;;;"4";
"4.42";"DECOMPRESION DE OTRO NERVIO CRANEAL";;;;;"4";
"4.43";"LIBERACION DE TUNEL CARPIANO";;;;;"4";
"4.44";"LIBERACION DE TUNEL TARSAL";;;;;"4";
"4.49";"OTRA DECOMPR. O LISIS DE ADHERENC. DE NERVIO O GANGLIO PERIF";;;;;"4";
"4.50";"INJERTO DE NERVIO CRANEAL O PERIFERICO";;;;;"4";
"4.60";"TRANSPOSICION DE NERVIOS CRANEALES Y PERIFERICOS";;;;;"4";
"4.71";"ANASTOMOSIS HIPOGLOSO-FACIAL";;;;;"4";
"4.72";"ANASTOMOSIS ACCESORIO-FACIAL";;;;;"4";
"4.73";"ANASTOMOSIS ACCESORIO-HIPOGLOSA";;;;;"4";
"4.74";"OTRA ANASTOMOSIS DE NERVIO CRANEAL O PERIFERICO";;;;;"4";
"4.75";"REVISION DE REPARACION ANTERIOR DE NERVIOS CRANEALES Y PERIF";;;;;"4";
"4.76";"REPARACION DE HERIDA TRAUM. ANTIGUA DE NERV.CRANEALES Y PERI";;;;;"4";
"4.79";"OTRAS NEUROPLASTIAS";;;;;"4";
"4.80";""INYECCION DE NERVIO PERIFERICO, NO ESPECIFICADA DE OTRA MANE"";;;;;"4";
"4.81";"INYECC. DE ANESTESIA DENTRO DE NERV. PERIF. CON FIN ANALGESI";;;;;"4";
"4.89";""INYECCION DE OTRO AGENTE, SALVO NEUROLITICO"";;;;;"4";
"4.91";"NEURECTASIA";;;;;"4";
"4.92";"COLOCACION O SUSTITUCION DE NEUROESTIMULACION PERIFERICO";;;;;"4";
"4.93";"EXTRACCION DE NEUROESTIMULADOR PERIFERICO";;;;;"4";
"4.99";"OTRAS OPERACIONES SOBRE NSERVIOS CRANEALES NCOC";;;;;"4";
"5.00";"DIVISION DE NERVIO O GANGLIO SIMPATICO";;;;;"4";
"5.11";"BIOPSIA DE NERVIO O GANGLIO SIMPATICO";;;;;"4";
"5.19";"OTROS PROCED. DIAGNOSTICOS SOBRE NERVIOS O GANGLIOS SIMPATIC";;;;;"4";
"5.21";"GANGLIONECTOMIA ESFENOPALATINA";;;;;"4";
"5.22";"SIMPATECTOMIA CERVICAL";;;;;"4";
"5.23";"SIMPATECTOMIA LUMBAR";;;;;"4";
"5.24";"SIMPATECTOMIA PRESACRAL";;;;;"4";
"5.25";"SIMPATECTOMIA PERIARTERIAL";;;;;"4";
"5.29";"OTRAS SIMPATECTOMIAS Y GANGLIONECTOMIAS";;;;;"4";
"5.31";"INYECCION DE ANESTESICO EN NERVIO SIMPATICO CON FIN ANALGESI";;;;;"4";
"5.32";"INYECCION DE AGENTE NEUROLITICO EN NERVIO SIMPATICO";;;;;"4";
"5.39";"OTRA INYECCION EN NERVIO O GANGLIO SIMPATICO";;;;;"4";
"5.81";"REPARACION DE NERVIO O GANGLIO SIMPATICO";;;;;"4";
"5.89";"OTRAS OPERACIONES SOBRE NERVIOS O GANGLIOS SIMPATICOS NCOC";;;;;"4";
"5.90";"OTRAS OPERACIONES SOBRE EL SISTEMA NERVIOSO";;;;;"4";
"6.01";"ASPIRACION DEL AREA TIROIDEA";;;;;"4";
"6.02";"REAPERTURA DE HERIDA DE AREA TIROIDEA";;;;;"4";
"6.09";"OTRA INCISION DEL AREA TIROIDEA";;;;;"4";
"6.11";"BIOPSIA PERCUTANEA (AGUJA) DE GLANDULA TIROIDES";;;;;"4";
"6.12";"OTRA BIOPSIA DE GLANDULA TIROIDES";;;;;"4";
"6.13";"BIOPSIA DE GLANDULA PARATIROIDES";;;;;"4";
"6.19";"OTROS PROC.DIAGN. SOBRE GLANDULA TIROIDES Y PARATIROIDES";;;;;"4";
"6.20";"LOBECTOMIA TIROIDEA UNILATERAL";;;;;"4";
"6.31";"EXCISION DE LESION DE TIROIDES";;;;;"4";
"6.39";"OTRA TIROIDECTOMIA PARCIAL NCOC";;;;;"4";
"6.40";"TIROIDECTOMIA TOTAL";;;;;"4";
"6.50";""TIROIDECTOMIA SUBESTERNAL, NO ESPECIFICADA DE OTRA MANERA"";;;;;"4";
"6.51";"TIROIDECTOMIA SUBESTERNAL PARCIAL";;;;;"4";
"6.52";"TIROIDECTOMIA SUBESTERNAL TOTAL";;;;;"4";
"6.60";"EXCISION DE TIROIDES LINGUAL";;;;;"4";
"6.70";"EXCISION DEL CONDUCTO TIROGLOSO";;;;;"4";
"6.81";"PARATIROIDECTOMIA TOTAL";;;;;"4";
"6.89";"OTRA PARATIROIDECTOMIA";;;;;"4";
"6.91";"DIVISION DEL ISTMO TIROIDEO";;;;;"4";
"6.92";"LIGADURA DE VASOS TIROIDEOS";;;;;"4";
"6.93";"SUTURA DE GLANDULA TIROIDES";;;;;"4";
"6.94";"REIMPLANTACION DE TEJIDOS TIROIDEOS";;;;;"4";
"6.95";"REIMPLANTACION DE TEJIDO PARATIROIDEO";;;;;"4";
"6.98";"OTRAS OPERACIONES SOBRE GLANDULAS TIROIDES";;;;;"4";
"6.99";"OTRAS OPERACIONES SOBRE GLANDULAS PARATIROIDES";;;;;"4";
"7.00";""EXPLORACION DEL AREA SUPRARRENAL, N.E.O.M."";;;;;"4";
"7.01";"EXPLORACION UNILATERAL DEL AREA SUPRARRENAL";;;;;"4";
"7.02";"EXPLORACION BILATERAL DEL AREA SUPRARRENAL";;;;;"4";
"7.11";"BIOPSIA PERCUTANEA (AGUJA) DE GLANDULA SUPRARRENAL";;;;;"4";
"7.12";"OTRA BIOPSIA DE GLANDULA SUPRARRENAL";;;;;"4";
"7.13";""BIOPSIA DE GLANDULA PITUITARIA, ACCESO TRANSFRONTAL"";;;;;"4";
"7.14";""BIOPSIA DE GLANDULA PITUITARIA, ACCESO TRANSESFENOIDAL"";;;;;"4";
"7.15";""BIOPSIA DE GLANDULA PITUITARIA, ACCESO NO ESPECIFICADO"";;;;;"4";
"7.16";"BIOPSIA DE TIMO";;;;;"4";
"7.17";"BIOPSIA DE GLANDULA PINEAL";;;;;"4";
"7.19";""OTROS PROC.DIAGN.SOBRE SUPRARRENALES,PITUITARIA,PINEAL Y TIM"";;;;;"4";
"7.21";"EXCISION DE LESION DE GLANDULA SUPRARRENAL";;;;;"4";
"7.22";"SUPRARRENALECTOMIA UNILATERAL";;;;;"4";
"7.29";"OTRA SUPRARRENALECTOMIA PARCIAL";;;;;"4";
"7.30";"SUPRARRENALECTOMIA BILATERAL";;;;;"4";
"7.41";"INCISION DE GLANDULA SUPRARRENAL";;;;;"4";
"7.42";"DIVISION DE NERVIOS AFERENTES CON GLANDULAS SUPRARRENALES";;;;;"4";
"7.43";"LIGADURA DE VASOS SUPRARRENALES";;;;;"4";
"7.44";"REPARACION DE GLANDULA SUPRARRENAL";;;;;"4";
"7.45";"REIMPLANTACION DE TEJIDO SUPRARRENAL";;;;;"4";
"7.49";""OTRA OPERACION SOBRE GLANDULAS, NERVIOS Y VASOS SUPRARR.NCOC"";;;;;"4";
"7.51";"EXPLORACION DEL AREA PINEAL";;;;;"4";
"7.52";"INCISION DE GLANDULA PINEAL";;;;;"4";
"7.53";"EXCISION PARCIAL DE GLANDULA PINEAL";;;;;"4";
"7.54";"EXCISION TOTAL DE GLANDULA PINEAL";;;;;"4";
"7.59";"OTRAS OPERACIONES SOBRE GLANDULA PINEAL";;;;;"4";
"7.61";""EXCISION PARCIAL DE GLANDULA PITUITARIA, ACCESO TRANSFRONTAL"";;;;;"4";
"7.62";""EXCISION PARCIAL DE GLANDULA PITUITARIA, ACCESO TRANSESFENOI"";;;;;"4";
"7.63";""EXCISION PARCIAL DE GLANDULA PITUITARIA, ACCESO NO ESPECIFIC"";;;;;"4";
"7.64";""EXCISION TOTAL DE GLANDULA PITUITARIA, ACCESO TRANSFRONTAL"";;;;;"4";
"7.65";""EXCISION TOTAL DE GLANDULA PITUITARIA, ACCESO TRANSESFENOIDA"";;;;;"4";
"7.68";""EXCISION TOTAL DE GLANDULA PITUITARIA, OTRO ACCESO ESPECIFIC"";;;;;"4";
"7.69";""EXCISION TOTAL DE GLANDULA PITUITARIA, ACCESO NO ESPECIFICAD"";;;;;"4";
"7.71";"EXPLORACION DE FOSA PITUITARIA";;;;;"4";
"7.72";"INCISION DE GLANDULA PITUITARIA";;;;;"4";
"7.79";"OTRA OPERACION SOBRE HIPOFISIS NCOC";;;;;"4";
"7.80";""TIMECTOMIA, N. E. O. M."";;;;;"4";
"7.81";"EXCISION PARCIAL DE TIMO";;;;;"4";
"7.82";"EXCISION TOTAL DE TIMO";;;;;"4";
"7.91";"EXPLORACION DEL AREA TIMICA";;;;;"4";
"7.92";"INCISION DE TIMO";;;;;"4";
"7.93";"REPARACION DE TIMO";;;;;"4";
"7.94";"TRASPLANTE DE TIMO";;;;;"4";
"7.99";"OTRA OPERACION SOBRE TIMO NCOC";;;;;"4";
"8.01";"INCISION DEL MARGEN DEL PARPADO";;;;;"4";
"8.02";"SECCIONADO DE BLEFARORRAFIA";;;;;"4";
"8.09";"OTRA INCISION DE PARPADO";;;;;"4";
"8.11";"BIOPSIA DE PARPADO";;;;;"4";
"8.19";"OTROS PROCEDIMIENTOS DIAGNOSTICOS SOBRE PARPADO";;;;;"4";
"8.20";""ELIMINACION DE LESION DE PARPADO, N. E. O. M."";;;;;"4";
"8.21";"EXCISION DE CHALACION";;;;;"4";
"8.22";"EXCISION DE OTRA LESION MENOR DE PARPADO";;;;;"4";
"8.23";""EXCISION DE LESION IMPORTANTE DE PARPADO, ESPESOR PARCIAL"";;;;;"4";
"8.24";""EXCISION DE LESION IMPORTANTE DE PARPADO, ESPESOR TOTAL"";;;;;"4";
"8.25";"DESTRUCCION DE LESION DE PARPADO";;;;;"4";
"8.31";"REPARACION DE BLEFAROPTOSIS POR TECN.DE MUSC.FRONT.CON SUTUR";;;;;"4";
"8.32";"REP.DE BLEFAROPTOSIS POR TEC.DE M.FRON.CON SUSPENSION FACIAL";;;;;"4";
"8.33";"R.DE BLEF.POR RESECC.O AVANCE DE MUSC.ELEVADOR O APONEUROSIS";;;;;"4";
"8.34";"REPARACION DE BLEFAROPTOSIS POR OTRAS TECN.DEL MUSCULO ELEVA";;;;;"4";
"8.35";"REPARACION DE BLEFAROPTOSIS POR OTRA TECNICA TARSIANA";;;;;"4";
"8.36";"REPARACION DE BLEFAROPTOSIS POR OTRAS TECNICAS";;;;;"4";
"8.37";"REDUCCION DE CORRECION EXCESIVA DE PTOSIS";;;;;"4";
"8.38";"CORRECCION DE RETRACCION DEL PARPADO";;;;;"4";
"8.41";"REPARACION DE ENTROPION O ECTROPION POR TERMOCAUTERIZACION";;;;;"4";
"8.42";"REPARACION DE ENTROPION O ECTROPION POR TECNICA DE SUTURA";;;;;"4";
"8.43";"REPARACION DE ENTROPION O ECTROPION CON RESECCION EN CUÑA";;;;;"4";
"8.44";"REPAR.DE ENTROPION O ECTROPION CON RECONSTRUCCION DE PARPADO";;;;;"4";
"8.49";"OTRA REPARACION DE ENTROPION O ECTROPION";;;;;"4";
"8.51";"CANTOTOMIA";;;;;"4";
"8.52";"BLEFARORRAFIA";;;;;"4";
"8.59";"OTRO AJUSTE DE POSICION DE PARPADO NCOC";;;;;"4";
"8.61";"RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO DE PIEL";;;;;"4";
"8.62";"RECONST. DE PARPADO CON COLGAJO O INJERTO DE MEMBRANA MUCOSA";;;;;"4";
"8.63";"RECOSTRUCCION DE PARPADO CON INJERTO DE FOLICULO PILOSO";;;;;"4";
"8.64";"RECONSTRUCCION DE PARPADO CON COLGAJO TARSOCONJUNTIVAL";;;;;"4";
"8.69";"OTRA RECONSTRUCCION DE PARPADO CON COLGAJOS O INJERTOS";;;;;"4";
"8.70";""RECONSTRUCCION DE PARPADO, N. E. O. M."";;;;;"4";
"8.71";""REC.DE PARP.CON IMPLICACION DE MARGEN DE PARP.,GROSOR PARCIA"";;;;;"4";
"8.72";""OTRA RECONSTRUCCION DE PARPADO, GROSOR PARCIAL"";;;;;"4";
"8.73";""REC.DE PARP.CON IMPLICACION DE MARGEN DE PARP., GROSOR TOTAL"";;;;;"4";
"8.74";""OTRA RECONSTRUCCION DEL PARPADO, GROSOR TOTAL"";;;;;"4";
"8.81";"REPARACION LINEAL DE LACERACION DE PARPADO O CEJA";;;;;"4";
"8.82";""R.DE LACERACION CON IMPLICACI.DE MARGEN PARP.,GROSOR PARCIAL"";;;;;"4";
"8.83";""OTRA REPARACION DE LACERACION DE PARPADO, GROSOR PARCIAL"";;;;;"4";
"8.84";""R. DE LACERACION CON IMPLICACION DE MARGEN DE PARP.,GROSOR T"";;;;;"4";
"8.85";""OTRA REPARACION DE LACERACION DE PARPADO, GROSOR TOTAL"";;;;;"4";
"8.86";"RITIDECTOMIA DE PARPADO INFERIOR";;;;;"4";
"8.87";"RITIDECTOMIA DE PARPADO SUPERIOR";;;;;"4";
"8.89";"OTRA REPARACION DE PARPADO";;;;;"4";
"8.91";"EPILACION ELECTROQUIRURGICA DE PARPADO";;;;;"4";
"8.92";"EPILACION CRIOQUIRURGICA DE PARPADO";;;;;"4";
"8.93";"OTRA EPILACION DE PARPADO";;;;;"4";
"8.99";"OTRA OPERACION SOBRE PARPADO NCOC";;;;;"4";
"9.00";"INCISION DE GLANDULA LAGRIMAL";;;;;"4";
"9.11";"BIOPSIA DE GLANDULA LAGRIMAL";;;;;"4";
"9.12";"BIOPSIA DE SACO LAGRIMAL";;;;;"4";
"9.19";"OTROS PROCEDIMIENTOS DIAGNOSTICOS SOBRE APARATO LAGRIMAL";;;;;"4";
"9.20";""EXCISION DE GLANDULA LAGRIMAL, N. E. O. M."";;;;;"4";
"9.21";"EXCISION DE LESION DE GLANDULA LAGRIMAL";;;;;"4";
"9.22";"OTRA DACRIADENECTOMIA PARCIAL";;;;;"4";
"9.23";"DACRIADENECTOMIA TOTAL";;;;;"4";
"9.30";"OTRAS OPERACIONES SOBRE GLANDULA LAGRIMAL";;;;;"4";
"9.41";"SONDAJE DEL PUNTO LAGRIMAL";;;;;"4";
"9.42";"SONDAJE DE CONDUCTO NASOLAGRIMAL";;;;;"4";
"9.43";"SONDAJE DE CONDUCTO NASOLAGRIMAL";;;;;"4";
"9.44";"INTUBACION DE CONDUCTO NASOLAGRIMAL";;;;;"4";
"9.49";"OTRA MANIPULACION DE CONDUCTO LAGRIMAL";;;;;"4";
"9.51";"INCISION DE PUNTO LAGRIMAL";;;;;"4";
"9.52";"INCISION DE CANALICULOS LAGRIMALES";;;;;"4";
"9.53";"INCISION DE SACO LAGRIMAL";;;;;"4";
"9.59";"OTRA INCISION DE CONDUCTOS LAGRIMALES";;;;;"4";
"9.60";"EXCISION DE SACO Y CONDUCTO LAGRIMAL";;;;;"4";
"9.71";"CORRECCION DE PUNTO EVERTIDO";;;;;"4";
"9.72";"OTRA REPARACION DE PUNTO";;;;;"4";
"9.73";"REPARACION DE CANALICULOS";;;;;"4";
"9.81";"DACRIOCISTORINOSTOMIA (DCR)";;;;;"4";
"9.82";"CONJUNTIVOCISTORINOSTOMIA";;;;;"4";
"9.83";"CONJUNTIVORINOSTOMIA CON INSERCION DE TUBO O VARILLA";;;;;"4";
"9.91";"OBLITERACION DEL PUNTO LAGRIMAL";;;;;"4";
"9.99";"OTRA OPERACION SOBRE APARATO LAGRIMAL NCOC";;;;;"4";
"10.00";"EXTRACCION DE CONJUNTIVA DE CUERPO EXTRAÑO INCRUSTADO C/INCI";;;;;"4";
"10.10";"OTRA INCISION DE CONJUNTIVA";;;;;"4";
"10.21";"BIOPSIA DE CONJUNTIVA";;;;;"4";
"10.29";"OTROS PROCEDIMIENTOS DIAGNOSTICOS SOBRE CONJUNTIVA";;;;;"4";
"10.31";"EXCISION DE LESION O TEJIDO DE CONJUNTIVA";;;;;"4";
"10.32";"DESTRUCCION DE LESION DE CONJUNTIVA";;;;;"4";
"10.33";"OTROS PROCEDIMIENTOS DESTRUCTIVOS SOBRE CONJUNTIVA";;;;;"4";
"10.41";"REPARACION DE SIMBLEFARON CON INJERTO LIBRE";;;;;"4";
"10.42";"RECONSTRUCCION DE FONDO DE SACO CONJUNTIVAL CON INJERTO LIBR";;;;;"4";
"10.43";"OTRA RECONSTRUCCION DE FONDO DE SACO CONJUNTIVAL";;;;;"4";
"10.44";"OTRO INJERTO LIBRE A LA CONJUNTIVA";;;;;"4";
"10.49";"OTRA CONJUNTIVOPLASTIA";;;;;"4";
"10.50";"LISIS DE ADHERENCIA CONJUNTIVA Y PARPADO";;;;;"4";
"10.60";"REPARACION DE LACERACION DE CONJUNTIVA";;;;;"4";
"10.91";"INYECCION SUBCONJUNTIVAL";;;;;"4";
"10.99";"OTRA OPERACION SOBRE CONJUNTIVA NCOC";;;;;"4";
"11.00";"EXTRACCION POR IMAN DE CUERPO EXTRAÑO INCRUSTADO EN CORNEA";;;;;"4";
"11.10";"INCISION DE CORNEA";;;;;"4";
"11.21";"RASPADO DE CORNEA PARA FROTIS O CULTIVO";;;;;"4";
"11.22";"BIOPSIA DE CORNEA";;;;;"4";
"11.29";"OTROS PROCEDIMIENTOS DIAGNOSTICOS SOBRE CORNEA";;;;;"4";
"11.31";"TRANSPOSICION DE PTERIGION";;;;;"4";
"11.32";"EXCISION DE PTERIGION CON INJERTO CORNEAL";;;;;"4";
"11.39";"OTRA EXCISION DE PTERIGION";;;;;"4";
"11.41";"EXTIRPACION MECANICA DEL EPITELIO CORNEAL";;;;;"4";
"11.42";"TERMOCAUTERIZACION DE LESION CORNEAL";;;;;"4";
"11.43";"CRIOTERAPIA DE LESION CORNEAL";;;;;"4";
"11.49";"OTRA EXTIRPACION O DESTRUCCION DE LESION CORNEAL";;;;;"4";
"11.51";"SUTURA DE LACERACION CORNEAL";;;;;"4";
"11.52";"REPARACION DE DEHISCENCIA DE HERIDA POSTOPERATORIA DE CORNEA";;;;;"4";
"11.53";"REPARAC.DE LACERACION O HERIDA CORNEAL CON COLGAJO CONJUNTIV";;;;;"4";
"11.59";"OTRA REPARACION DE CORNEA";;;;;"4";
"11.60";""TRANSPLANTE CORNEAL, N. E. O. M."";;;;;"4";
"11.61";"QUERATOPLASTIA LAMELAR CON AUTOINJERTO";;;;;"4";
"11.62";"OTRA QUERATOPLASTIA LAMELAR";;;;;"4";
"11.63";"QUERATOPLASTIA PENETRANTE CON AUTOINJERTO";;;;;"4";
"11.64";"OTRA QUERATOPLASTIA PENETRANTE";;;;;"4";
"11.69";"OTRO TRASPLANTE CORNEAL";;;;;"4";
"11.71";"QUERATOMELEUSIS";;;;;"4";
"11.72";"QUERATOFAQUIA";;;;;"4";
"11.73";"QUERATOPROTESIS";;;;;"4";
"11.74";"TERMOQUERATOPLASTIA";;;;;"4";
"11.75";"QUERATOTOMIA RADIAL";;;;;"4";
"11.76";"EPIQUERATOFAQUIA";;;;;"4";
"11.79";"OTRA CIRUGIA RECONSTRUCTIVA SOBRE CORNEA NCOC";;;;;"4";
"11.91";"TATUAJE DE CORNEA";;;;;"4";
"11.92";"ELIMINACION DE LA CORNEA DE IMPLANTACION ARTIFICIAL";;;;;"4";
"11.99";"OTRA OPERACION SOBRE CORNEA NCOC";;;;;"4";
"12.00";""EXTRAC.DE CUERPO EXTR.INTRAOC.DEL SEGM.ANT.DEL OJO, N.E.O.M."";;;;;"4";
"12.01";"EXTR.DE CUER.EXT.INTRAOC.DEL SEGM.ANT.OJO CON EMPLEO DE IMAN";;;;;"4";
"12.02";"EXTRAC.DE CUERPO EXTRAÑO DEL SEGM.ANT.OJO SIN EMPLEO DE IMAN";;;;;"4";
"12.11";"IRIDOTOMIA CON TRANSFIXION";;;;;"4";
"12.12";"OTRA IRIDOTOMIA";;;;;"4";
"12.13";"EXCISION DE IRIS PROLAPSADO";;;;;"4";
"12.14";"OTRA IRIDECTOMIA";;;;;"4";
"12.21";"ASPIRACION DIAGNOSTICA DE LA CAMARA ANTERIOR DEL OJO";;;;;"4";
